MS	1.10.18 (158.13)	41
MS	1.10.18 (158.14)	572
MS	1.10.18 (158.16)	245
MS	1.10.19 (159.4)	431
MS	1.10.19 (159.10)	428
MS	1.10.20 (159.18)	344
MS	1.11.5 (166.17)	498
MS	1.11.5 (166.18)	572
MS	1.11.5 (167.8)	58+525
MS	1.11.5 (167.18)	564+569
MS	1.11.6 (167.14)	111
MS	1.11.6 (167.5)	428
MS	1.11.7 (169.9)	289
MS	1.11.7 (167.10)	68
MS	1.11.7 (169.12)	240
MS	1.11.8 (169.16)	86Anm.
MS	1.11.8 (170.7)	64
MS	1.11.9 (170.15)	583
MS	1.11.9 (170.18)	41
MS	1.11.9 (170.19)	66
MS	1.11.9 (170.20)	66
MS	1.11.9 (171.7)	257
MS	1.11.9 (171.11)	268+428
MS	2.1.1 (1.2)	237
MS	2.1.1 (1.5)	340
MS	2.1.1 (1.8)	58
MS	2.1.1 (1.12)	351
MS	2.1.2 (2.8)	149+272
MS	2.1.2 (2.11)	351
MS	2.1.2 (2.15)	62
MS	2.1.1 (3.3)	239
MS	2.1.2 (3.14)	225
MS	2.1.3 (4.3)	56
MS	2.1.3 (4.4)	320+596
MS	2.1.3 (4.5)	159
MS	2.1.3 (4.8)	339
MS	2.1.3 (4.9)	288
MS	2.1.3 (4.12)	338
MS	2.1.4 (5.10)	320
MS	2.1.4 (5.11)	48
MS	2.1.4 (6.6)	157
MS	2.1.5 (6.15)	154
MS	2.1.5 (6.19)	243
MS	2.1.5 (6.20)	148
MS	2.1.5 (7.2)	163+171+180
MS	2.1.5 (7.3)	18+335
MS	2.1.6 (7.15)	225
MS	2.1.6 (7.16)	314
MS	2.1.6 (7.17)	64
MS	2.1.6 (8.1)	5
MS	2.1.6 (8.2)	334
MS	2.1.6 (8.3)	259
MS	2.1.7 (8.6)	160+181
MS	2.1.7 (8.20)	100
MS	2.1.8 (9.10)	42
MS	2.1.8 (9.11)	39+40
MS	2.1.8 (9.12)	346+351
MS	2.1.8 (9.13)	296
MS	2.1.8 (9.17)	64+154
MS	2.1.8 (9.18)	160
MS	2.1.8 (10.1)	251
MS	2.1.8 (10.3)	9+101
MS	2.1.8 (10.8)	351
MS	2.1.9 (10.13)	225
MS	2.1.9 (10.16)	331
MS	2.1.9 (10.18)	41
MS	2.1.9 (10.19)	527
MS	2.1.9 (11.1)	200
MS	2.1.10 (11.19)	225
MS	2.1.10 (11.20)	427
MS	2.1.10 (12.3)	297
MS	2.1.10 (12.4)	169
MS	2.1.10 (12.7)	160+425
MS	2.1.10 (12.15)	179
MS	2.1.11 (12.19)	390
MS	2.1.11 (13.2)	58
MS	2.1.11 (13.3)	63+119
MS	2.1.11 (13.4)	293
MS	2.1.11 (13.5)	136
MS	2.2.1 (15.2)	348
MS	2.2.1 (15.3)	182+187
MS	2.2.1 (15.4)	351
MS	2.2.2 (16.16)	427
MS	2.2.3 (16.21)	599
MS	2.2.3 (17.9)	78
MS	2.2.4 (18.2)	179
MS	2.2.4 (18.9)	389
MS	2.2.4 (18.10)	243
MS	2.2.7 (21.6)	225
MS	2.2.7 (21.9)	533+596
MS	2.2.9 (22.14)	6
MS	2.2.12 (24.19)	497
MS	2.2.13 (25.17)	497
MS	2.3.1 (26.12)	431
MS	2.3.2 (29.4)	288
MS	2.3.3 (29.20)	462
MS	2.3.3 (30.2)	182+344
MS	2.3.5 (32.8)	40
MS	2.3.5 (32.13)	18+157
MS	2.3.5 (33.14)	397
MS	2.3.6 (34.4)	41
MS	2.3.7 (21.6)	540
MS	2.3.9 (37.9)	105+226
MS	2.3.9 (37.15)	266
MS	2.4.1 (38.3)	361
MS	2.4.2 (39.19)	226
MS	2.4.3 (40.6)	520
MS	2.4.3 (40.10)	130
MS	2.4.6 (40.13)	506
MS	2.4.6 (40.16)	43
MS	2.4.3 (40.19)	221
MS	2.4.3 (41.5)	221
MS	2.4.3 (41.13)	329
MS	2.4.3 (42.17)	497
MS	2.4.5 (42.20)	290
MS	2.4.6 (43.11)	399
MS	2.4.8 (45.13)	210
MS	2.4.8 (46.2)	40
MS	2.5.1 (46.13)	36+38
MS	2.5.1 (47.13)	299
MS	2.5.1 (47.17)	431
MS	2.5.1 (48.2)	297
MS	2.5.2 (49.4)	161+265+275+340
MS	2.5.4 (52.2)	5
MS	2.5.4 (52.12)	119
MS	2.5.5 (54.6)	297+298
MS	2.5.6 (54.17)	225
MS	2.5.7 (56.14)	238
MS	2.5.8 (58.4)	40
MS	2.5.9 (59.5)	90+431+452
MS	2.5.9 (60.3)	9+127
MS	2.5.9 (60.4)	262
MS	2.5.11 (62.8)	136
MS	2.5.11 (63.13)	297
MS	2.5.11 (63.15)	267
MS	3.1.1 (1.9)	136
MS	3.1.1 (1.11)	600
MS	3.1.1 (1.15)	163
MS	3.1.2 (2.17)	8
MS	3.1.2 (3.7)	155
MS	3.1.3 (3.9)	126
MS	3.1.3 (3.16)	137
MS	3.1.3 (4.1)	148
MS	3.1.3 (4.3)	142
MS	3.1.3 (4.7)	179
MS	3.1.4 (5.2)	288Anm.
MS	3.1.5 (6.6)	428
MS	3.1.5 (7.3)	170Anm.
MS	3.1.6 (7.17)	430
MS	3.1.6 (8.6)	183
MS	3.1.8 (9.17)	161
MS	3.1.8 (11.4)	64
MS	3.1.9 (11.12)	40
MS	3.1.9 (12.17)	171
MS	3.1.10 (13.15)	463
MS	3.2.2 (16.17)	298
MS	3.2.2 (17.7)	431
MS	3.2.3 (19.14)	430
MS	3.2.4 (20.4)	157
MS	3.2.4 (21.11)	185
MS	3.2.5 (22.1)	166
MS	3.2.5 (22.20)	156
MS	3.2.6 (23.5)	145
MS	3.2.7 (25.18)	443
MS	3.2.7 (26.13)	133
MS	3.2.7 (27.9)	427
MS	3.2.10 (30.17)	127
MS	3.3.1 (32.10)	398
MS	3.3.3 (35.16)	499
MS	3.3.4 (36.13)	520
MS	3.3.5 (38.1)	108
MS	3.3.7 (39.19)	60
MS	3.3.8 (40.16)	445
MS	3.3.8 (41.15)	79
MS	3.3.10 (44.3)	202
MS	3.3.10 (44.5)	126
MS	3.3.10 (44.15)	88
MS	3.4.1 (45.1)	157
MS	3.4.1 (46.1)	136
MS	3.4.2 (46.9)	156
MS	3.4.3 (47.6)	473
MS	3.4.3 (48.1)	276
MS	3.4.4 (49.16)	148
MS	3.4.6 (52.1)	94
MS	3.4.6 (52.15)	445
MS	3.4.8 (56.5)	430
MS	3.4.8 (56.10)	399+507
MS	3.4.9 (57.4)	4
MS	3.6.1 (59.5)	361
MS	3.6.1 (60.1)	168
MS	3.6.2 (61.16)	399
MS	3.6.2 (62.1)	101
MS	3.6.2 (62.2)	497
MS	3.6.3 (63.13)	131
MS	3.6.3 (62.10)	221
MS	3.6.3 (63.2)	150
MS	3.6.3 (63.3)	442
MS	3.6.3 (63.13)	60+87
MS	3.6.4 (63.16)	221
MS	3.6.6 (66.13)	263
MS	3.6.6 (67.4)	165+274
MS	3.6.6 (67.Ende)	88
MS	3.6.7 (68.13)	130
MS	3.6.7 (69.10)	263
MS	3.6.7 (69.17)	541
MS	3.6.9 (72.17)	407
MS	3.6.10 (74.5)	196
MS	3.6.10 (74.8)	399
MS	3.7.1 (75.1)	262
MS	3.7.1 (75.5)	309
MS	3.7.3 (77.8)	263
MS	3.7.3 (78.2)	80
MS	3.7.3 (78.5)	162
MS	3.7.7 (84.15)	202
MS	3.7.7 (84.18)	240
MS	3.7.7 (85.10)	240
MS	3.7.8 (87.4)	430
MS	3.7.10 (90.11)	427
MS	3.8.2 (93.4)	179
MS	3.8.2 (93.13)	464
MS	3.8.2 (94.1)	428+430
MS	3.8.3 (95.1)	599
MS	3.9.3 (96.13)	60
MS	3.8.4 (97.8)	198
MS	3.8.4 (97.17)	119
MS	3.8.5 (99.9)	545
